stop_id,stop_code,stop_name,stop_lat,stop_lon
"6861106568","6861106568","PANAMERICANA",-34.534020,-58.503848
"6861104488","6861104488","VÉLEZ SÁRSFIELD 5391",-34.533775,-58.531520
"6861126992","6861126992","LISANDRO DE LA TORRE 420",-34.533062,-58.475132
"6371123061","6371123061","WASHINGTON 2502-2550",-34.531575,-58.573188
"6861124392","6861124392","SARGENTO BAIGORRIA 2401-2499",-34.531427,-58.525387
"6861129835","6861129835","GENERAL BELGRANO 2490",-34.530955,-58.522730
"6861111851","6861111851","GENERAL ROCA 2101-2199",-34.530767,-58.490345
"6515134658","6515134658","AVENIDA GENERAL JUAN GREGORIO LEMOS 101-399",-34.530327,-58.698672
"6861128575","6861128575","INDEPENDENCIA 2841",-34.529667,-58.536377
"6760107109","6760107109","MUÑOZ Y SALERNO",-34.529595,-58.723538
"6412124703","6412124703","AVENIDA DERQUI 6529-6549",-34.528170,-58.804182
"6412103045","6412103045","AVENIDA PRESIDENTE HIPÓLITO YRIGOYEN 3449-3489",-34.526380,-58.768905
"6760114363","6760114363","AVENIDA PRIMERA JUNTA 308-400",-34.526377,-58.717045
"6756125394","6756125394","DEÁN FUNES 1283",-34.525702,-58.555065
"6252118388","6252118388","AV. 25 DE MAYO Y ALBERDI BUENOS AIRES",-34.353958,-58.795630
"203584","203584","2226 DE LA TORRE LISANDRO AV.",-34.660482,-58.502688
"635127314","635127314","25 DE MAYO 362-400",-34.659058,-58.360975
"6410124603","6410124603","CORONEL PABLO ZUFRIATEGUI 900-920",-34.658953,-58.667712
"6568122935","6568122935","GENERAL JUAN MARTÍN DE PUEYRREDÓN 1450-1460",-34.658485,-58.595100
"6568123627","6568123627","ENTRE RÍOS 499-599",-34.657045,-58.616597
"6410126859","6410126859","POSTA DE PARDO 2800-2898",-34.656658,-58.693745
"6410124651","6410124651","POSTA DE PARDO 2700-2748",-34.655673,-58.692548
"204331","204331","1373 RABANAL FRANCISCO INTENDENTE AV.",-34.655158,-58.417713
"635126131","635126131","NICOLÁS AVELLANEDA 1779",-34.655130,-58.347890
"6427101023","6427101023","AVENIDA DE MAYO 1401-1491",-34.654880,-58.562938
"6427106739","6427106739","AVENIDA GENERAL SAN MARTÍN 1469",-34.654563,-58.549773
"6427100236","6427100236","11 DE SEPTIEMBRE 2-70",-34.652953,-58.551567
"6427132995","6427132995","AZCUÉNAGA 708",-34.652813,-58.566778
"6568109755","6568109755","GENERAL DONATO ÁLVAREZ 249-299",-34.644942,-58.613382
"6427122624","6427122624","PUEYRREDÓN 479",-34.643642,-58.559930
"6427117833","6427117833","VIA ROSALES 200-298",-34.643620,-58.565375
"6749104278","6749104278","RUTA NACIONAL 197 1215-1299",-34.434937,-58.566283
"202449","202449","2904 NOGOYA",-34.601765,-58.489923
"20557","20557","1059 TUCUMAN",-34.601098,-58.381833
"2031464","2031464","435 TUCUMAN",-34.600908,-58.373122
"201453","201453","283 SCALABRINI ORTIZ RAUL AV.",-34.600028,-58.439000
"6408134706","6408134706","GENERAL ALFREDO RODRÍGUEZ 1460",-34.599610,-58.623822
"202540","202540","3016 SAN LUIS",-34.599600,-58.407487
"205842","205842","782 URUGUAY AV.",-34.599590,-58.386832
"207745","207745","3108 SAN LUIS",-34.599513,-58.408915
"6840114846","6840114846","JOSÉ E. BATALLAN 3362",-34.599215,-58.535838
"201967","201967","2909 LOZANO PEDRO",-34.598967,-58.491647
"201752","201752","487 SCALABRINI ORTIZ RAUL AV.",-34.598577,-58.436790
"205525","205525","850 ALEM LEANDRO N. AV.",-34.597560,-58.371630
"203320","203320","993 CALLAO AV.",-34.597420,-58.393195
"6840123930","6840123930","JUAN BAUTISTA ANCHORDOQUI 889",-34.596983,-58.536397
"6760124042","6760124042","DR. CARLOS DURAND 900-998",-34.596907,-58.723070
"6408117108","6408117108","TENIENTE GENERAL JULIO A. ROCA 449-499",-34.595645,-58.619820
"6560115286","6560115286","AVENIDA DEL LIBERTADOR 6599-6643",-34.594547,-58.753812
"6408133825","6408133825","CENTENERA 891",-34.593338,-58.622257
"203261","203261","2716 SANTA FE AV.",-34.593183,-58.405345
"6427103885","6427103885","AVENIDA GENERAL SAN MARTÍN 5524",-34.685695,-58.514787
"6434116662","6434116662","JUAN ATENCIO 1441-1499",-34.685535,-58.405075
"635103971","635103971","GENERAL HEREDIA 1443-1499",-34.683262,-58.368760
"6427120232","6427120232","AVENIDA CAMINO DE CINTURA 2900-2998",-34.683107,-58.568797
"6434104139","6434104139","GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 3002-3100",-34.682850,-58.419977
"635108867","635108867","AVENIDA CRISÓLOGO LARRALDE 1841-1899",-34.682535,-58.363502
"6434120844","6434120844","AVENIDA GENERAL JOSÉ DE SAN MARTÍN 453",-34.682183,-58.392725
"6427120253","6427120253","PRESIDENTE DOCTOR ARTURO U. ILLIA 3468-3498",-34.681960,-58.570950
"635125525","635125525","GENERAL HEREDIA 1265",-34.681665,-58.370745
"6427111995","6427111995","GENERAL PEDERNERA 1275",-34.681478,-58.501057
"6568130274","6568130274","ACHAGA 3000-3098",-34.681315,-58.639293
"6427116380","6427116380","VIA CERVIÑO 3789",-34.680998,-58.577367
"6568112417","6568112417","CORONEL ARENA 1600-1648",-34.680947,-58.622305
"6427106507","6427106507","PRESIDENTE JUAN DOMINGO PERÓN 3642-3798",-34.680747,-58.550938
"635124189","635124189","AVENIDA MANUEL BELGRANO 2455-2499",-34.679125,-58.353007
"635105740","635105740","CABILDO 252-300",-34.679060,-58.388725
"635125584","635125584","AVENIDA CRISÓLOGO LARRALDE 1253-1259",-34.679060,-58.367712
"6427118191","6427118191","BERÓN DE ASTRADA 4199-4299",-34.678863,-58.541095
"6539130591","6539130591","DOMINGO FAUSTINO SARMIENTO 1800-1898",-34.678820,-58.695993
"6568127162","6568127162","AZUL 2799-2899",-34.678658,-58.622807
"6427108453","6427108453","AVENIDA BOULOGNE SUR MER 794",-34.693117,-58.513775
"6434119749","6434119749","MAXIMO PAZ 902-980",-34.692615,-58.398780
"6434129402","6434129402","AVENIDA HIPÓLITO YRIGOYEN 3108",-34.692533,-58.389558
"6427113735","6427113735","MANUEL ESTRADA 99-199",-34.692442,-58.612142
"6427127513","6427127513","MALABIA 5200-5298",-34.692203,-58.588062
"6434103562","6434103562","GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 1902-1950",-34.691905,-58.412882
"6427112983","6427112983","GUATEMALA 3271",-34.691712,-58.574070
"6539134967","6539134967","MOZART Y BOYACA",-34.691567,-58.762768
"6568133226","6568133226","AVENIDA EVA PERÓN 4002",-34.691480,-58.637017
"6539133769","6539133769","HELVECIA 999-1099",-34.691353,-58.677295
"635119467","635119467","PRESIDENTE DOMINGO FAUSTINO SARMIENTO 1928",-34.691250,-58.369717
"6568113547","6568113547","AVENIDA DON BOSCO 7399-7499",-34.690795,-58.627605
"635109476","635109476","PINO 6002-6100",-34.690518,-58.305083
"6427101445","6427101445","AVENIDA BOULOGNE SUR MER 424",-34.690395,-58.517637
"6539132258","6539132258","HELVECIA 890",-34.690290,-58.678762
"6539116006","6539116006","AVENIDA PATRICIOS 4199-4299",-34.690152,-58.689010
"6539106513","6539106513","SAN LORENZO 2000-2098",-34.690053,-58.710055
"205207","205207","6148 ROCA CNEL. AV.",-34.692218,-58.463445
"6427120567","6427120567","VENEZUELA 5670",-34.692118,-58.600010
"6434109265","6434109265","CORONEL D ELIA 1465",-34.691965,-58.406542
"6434124417","6434124417","AVENIDA TEODORO SÁNCHEZ DE BUSTAMANTE 836",-34.691902,-58.376705
"635121182","635121182","TRES ARROYOS 5867",-34.691862,-58.311275
"6539131232","6539131232","ARISTÓBULO DE VALLE 3200-3298",-34.691855,-58.728475
"6539134367","6539134367","GAMBOA 515",-34.691620,-58.663887
"6434101593","6434101593","MAXIMO PAZ 930",-34.691133,-58.400537
"6434116768","6434116768","REPUBLIC DE LÍBANO 285",-34.690082,-58.378673
"6427124307","6427124307","VIA CERVIÑO 4849-4899",-34.689783,-58.586907
"6434114659","6434114659","GOBERNADOR GENERAL JUAN JOSÉ VIAMONTE 2502-2550",-34.688450,-58.416835
"6427104949","6427104949","AVENIDA DOCTOR IGNACIO ARIETA 4232",-34.688325,-58.547630
"6427100612","6427100612","PERIBEBUY 2497",-34.688030,-58.547765
"635109587","635109587","CORONEL LACARRA 1810",-34.686252,-58.375683
"6490123691","6490123691","GENERAL JUAN GREGORIO DE LAS HERAS 1302-1350",-34.747838,-58.413635
"6658128897","6658128897","HIPÓLITO YRIGOYEN 4699-4769",-34.747485,-58.239725
"6658123704","6658123704","AVENIDA MITRE 5233-5299",-34.747295,-58.225707
"6260119187","6260119187","CAMINO DE CINTURA 7000-7070",-34.746885,-58.491473
"6427100193","6427100193","AVENIDA LURO 3009-3099",-34.746305,-58.589920
"6427129277","6427129277","RUIZ DE LOS LLANOS 3499-3599",-34.746012,-58.599837
"6658123850","6658123850","TRIUNVIRATO 2200-2298",-34.745668,-58.276835
"6658121902","6658121902","TRIUNVIRATO 2145",-34.744768,-58.275095
"6490104194","6490104194","AVENIDA CAPITÁN GIACHINO 3100-3128",-34.744032,-58.474942
"6490124808","6490124808","ALBERTO LARROQUE 1200-1298",-34.742818,-58.413423
"6490134040","6490134040","DIAGONAL 61 1848-1874",-34.741925,-58.478833
"6434132029","6434132029","JOSÉ ÁLVAREZ CONDARCO 3301-3399",-34.741642,-58.369527
"6658113707","6658113707","AVENIDA 12 DE OCTUBRE 2900-2998",-34.741552,-58.288135
"6490115411","6490115411","EIBAR 301-399",-34.741455,-58.459903
"6434121366","6434121366","ALVAR NÚÑEZ 4801-4899",-34.741110,-58.359712
"6490130214","6490130214","AVENIDA CAPITÁN GIACHINO 3409-3499",-34.740322,-58.477692
"6658118246","6658118246","AVENIDA 12 DE OCTUBRE 2483",-34.739463,-58.283665
"6658107048","6658107048","JOSÉ EVARISTO URIBURU 4299-4399",-34.739112,-58.230343
"6434110676","6434110676","GENERAL PALACIOS 3801-3899",-34.738192,-58.381920
"6658118149","6658118149","FELIPE AMOEDO 1469",-34.737527,-58.271072
"6427130535","6427130535","COLECTORA TENIENTE GENERAL PABLO RICCHIERI",-34.737267,-58.518337
"206572","206572","7953 JUSTO JUAN B. AV.",-34.632012,-58.500623
"207069","207069","7759 RIVADAVIA AV.",-34.631932,-58.474132
"206307","206307","1414 COLOMBRES",-34.630457,-58.416507
"6410126942","6410126942","26 DE ABRIL 4262",-34.630125,-58.707825
"207034","207034","1016 LOPE DE VEGA AV.",-34.629613,-58.504530
"6410130260","6410130260","EMILIO CIPOLLETTI 485",-34.629473,-58.663147
"6410116418","6410116418","SAN ISIDRO",-34.628995,-58.688777
"6805101012","6805101012","RUTA NACIONAL 197 349-383",-34.433565,-58.565487
"6805120463","6805120463","FREIRE 1499-1599",-34.428422,-58.691917
"6805103849","6805103849","AVENIDA CAZÓN 1446",-34.423985,-58.578912
"6805109487","6805109487","AVENIDA SANTA MARÍA DE LAS CONCHAS 2200-2248",-34.421252,-58.592810
"6805120560","6805120560","GRAL. CONESA 2700-2798",-34.417462,-58.683362
"6805127148","6805127148","AV. ALVEAR 1699-1773",-34.416835,-58.698597
"6805122622","6805122622","MAIPÚ 99-193",-34.414632,-58.587312
"6805115695","6805115695","AVENIDA ALVEAR 2599-2699",-34.412240,-58.689982
"6805126524","6805126524","AV. BENAVIDEZ 2299-2399",-34.409937,-58.695122
"205576","205576","1799 BRANDSEN",-34.637990,-58.376153
"6497107422","6497107422","KM 83 - FRIGORIFICO DE OLIVERA",-34.637882,-59.266452
"201897","201897","4312 FALCON RAMON L. CNEL.",-34.636582,-58.487530
"2031736","2031736","2793 CASEROS AV.",-34.636450,-58.401950
"2032234","2032234","1812 LA PLATA AV.",-34.636372,-58.424465
"6410104816","6410104816","GENERAL JOSÉ MARÍA PAZ 1799-1899",-34.636172,-58.680787
"6408112755","6408112755","ESTEBAN BONORINO 424",-34.627662,-58.634302
"206614","206614","1022 BRASIL",-34.627552,-58.378780
"201603","201603","1214 GARAY JUAN DE AV.",-34.626955,-58.383113
"201517","201517","1119 GARAY JUAN DE AV.",-34.626530,-58.380783
"2032683","2032683","1518 IRIGOYEN BERNARDO DE",-34.626382,-58.378902
"6568125910","6568125910","DOLORES PRATS 900-998",-34.626060,-58.604800
"6840134141","6840134141","ALSINA 1991",-34.626047,-58.560920
"203149","203149","6240 RIVADAVIA AV.",-34.625838,-58.454572
"6840112146","6840112146","MARCELO T. DE ALVEAR 4597",-34.625253,-58.561405
"20331","20331","1371 SOLIS",-34.624723,-58.389685
"208089","208089","2508 AVELLANEDA AV.",-34.624710,-58.466295
"20877","20877","5770 RIVADAVIA AV.",-34.622755,-58.446683
"201311","201311","918 SAN JUAN AV.",-34.622100,-58.378932
"201125","201125","150 SAN JOSE DE CALASANZ",-34.620872,-58.438500
"206019","206019","4987 ALVAREZ JONTE AV.",-34.620707,-58.507575
"201610","201610","2189 LOPE DE VEGA AV.",-34.620357,-58.516775
"201459","201459","3457 GAONA AV.",-34.620215,-58.473643
"6805117174","6805117174","BELGRANO 2400-2448",-34.470867,-58.659587
"6756113768","6756113768","URUGUAY 4100-4162",-34.470540,-58.564748
"6749131434","6749131434","BLANCO ENCALADA 2510",-34.465690,-58.575000
"6638108598","6638108598","AVENIDA PRESIDENTE ARTURO UMBERTO ILLIA Y JUAN RA!",-34.464697,-58.803813
"6805121121","6805121121","MARCOS SASTRE 2350-2362",-34.463337,-58.677212
"6756108730","6756108730","AVENIDA CENTENARIO 1567",-34.463042,-58.524817
"6805119117","6805119117","PERÚ 1850-1898",-34.461138,-58.656258
"6412112529","6412112529","AVENIDA PRESIDENTE ARTURO U. ILLIA Y ISRAEL.",-34.459152,-58.811505
"6252133395","6252133395","AVENIDA CONSTITUYENTES Y DESCARTES",-34.454895,-58.734207
"6749101572","6749101572","AVENIDA NICOLÁS AVELLANEDA 2329-2399",-34.453970,-58.558677
"6861131394","6861131394","NICOLÁS AVELLANEDA 3476-3500",-34.507190,-58.500078
"6861122790","6861122790","CARLOS GARDEL 2649-2699",-34.507185,-58.507347
"6756104035","6756104035","GENERAL LAMADRID 897",-34.506192,-58.548337
"6756106033","6756106033","THAMES 1020",-34.504943,-58.550275
"6861104979","6861104979","AVENIDA MAIPÚ 3502-3600",-34.503173,-58.494918
"6861127908","6861127908","DEBENEDETTI 1916",-34.503112,-58.500437
"6756109584","6756109584","CUYO 2683",-34.498015,-58.532138
"6756133414","6756133414","CATAMARCA 3035-3093",-34.497512,-58.537907
"6515120245","6515120245","PERITO MORENO 3799-3999",-34.495920,-58.684473
"6756103429","6756103429","BERNARDO DE IRIGOYEN 2399-2497",-34.492198,-58.587175
"6756133773","6756133773","CÓRDOBA 463",-34.490190,-58.507547
"2032819","2032819","2291 MAGARI?OS CERVANTES A.",-34.609403,-58.472238
"6560120597","6560120597","VICENTE YANEZ PINZÓN 2149-2199",-34.608072,-58.730030
"2033078","2033078","544 SAENZ PE?A ROQUE PRES. DIAGONAL NORTE AV.",-34.607587,-58.374202
"2032808","2032808","3791 MELINCUE",-34.606652,-58.500292
"208055","208055","2328 GARCIA JUAN AGUSTIN",-34.606620,-58.475092
"2040","2040","337 CALLAO AV.",-34.605187,-58.392225
"204394","204394","435 PUEYRREDON AV.",-34.605177,-58.405660
"207737","207737","873 SAENZ PE?A ROQUE PRES. DIAGONAL NORTE AV.",-34.605112,-58.378942
"6364108911","6364108911","BOULEVARD BERNARDO DE IRIGOYEN Y JUAN DE GARAY",-34.605057,-58.968217
"202183","202183","4185 SARMIENTO",-34.604523,-58.424052
"6840124637","6840124637","ROBERTO LAGE 1506",-34.602945,-58.539390
"201666","201666","7383 PAZ GRAL. AV.",-34.602687,-58.525147
"204608","204608","6628 DEL LIBERTADOR AV.",-34.551043,-58.452543
"6760124560","6760124560","INTENDENTE JUAN IRIGOIN 3052-3100",-34.550562,-58.735887
"6760110040","6760110040","TENIENTE GENERAL RICCHIERI Y HOSPITAL MILITAR",-34.549092,-58.673295
"2031662","2031662","4197 PINTO",-34.548040,-58.478720
"204709","204709","7504 FIGUEROA ALCORTA PRES. AV.",-34.546897,-58.448185
"6861118975","6861118975","FRANCISCO NARCISO DE LAPRIDA 3452-3456",-34.546155,-58.500230
"6412103744","6412103744","AVENIDA DERQUI 3827-4399",-34.545698,-58.787115
"6412110777","6412110777","AVENIDA DERQUI 4399-4599",-34.544213,-58.788545
"6371132799","6371132799","URIBURU 3749-3799",-34.543735,-58.530290
"6371111609","6371111609","ESTANISLAO ZEBALLOS 7102-7150",-34.543637,-58.584107
"208033","208033","3193 PICO",-34.543280,-58.482123
"6371123130","6371123130","INDEPENDENCIA 6020",-34.541837,-58.565437
"205410","205410","4830 SAN ISIDRO LABRADOR AV.",-34.540677,-58.475165
"6861107455","6861107455","JUAN ZUFRIATEGUI 1999-2011",-34.540395,-58.480335
"6427124982","6427124982","JUAN PABLO DE LAFAYETTE 1293",-34.708048,-58.607853
"6427133908","6427133908","JOSÉ BERNALDES POLLEDO 2001-2049",-34.707672,-58.621210
"6434115151","6434115151","TUCUMÁN 1401-1499",-34.707622,-58.384877
"6427116144","6427116144","AMBROSETTI 4900-4998",-34.706920,-58.555123
"6658112877","6658112877","ANDRADE 349-399",-34.706822,-58.270670
"6427109742","6427109742","AMBROSETTI 4799-4899",-34.706570,-58.555602
"635109959","635109959","MATANZA 1095",-34.706110,-58.338845
"6434110398","6434110398","25 DE MAYO 926",-34.705740,-58.405793
"6434133953","6434133953","SANTIAGO DEL ESTERO 2975-2999",-34.705082,-58.408198
"635133999","635133999","SUIPACHA 1953",-34.704255,-58.359530
"6434112975","6434112975","CALLE MARCO AVELLANEDA 3671",-34.703303,-58.424050
"6427113320","6427113320","AVENIDA BOULOGNE SUR MER 1963",-34.703245,-58.499090
"6434127564","6434127564","BV. GOBERNADOR MARTÍN RODRÍGUEZ 1602-1700",-34.703192,-58.376028
"6434128473","6434128473","SALTA 842",-34.702547,-58.376298
"6658104268","6658104268","PILCOMAYO 5",-34.702412,-58.299907
"6658129714","6658129714","LOMAS DE ZAMORA 306-348",-34.702395,-58.288320
"6490121866","6490121866","LARRAZABAL 2456",-34.702387,-58.440657
"635133483","635133483","GRAL. ARREDONDO 5013",-34.702313,-58.337527
"2031398","2031398","17407 PAZ GRAL. AV.",-34.702043,-58.465920
"635131279","635131279","MARTÍN FIERRO 214",-34.701095,-58.316435
"6490132595","6490132595","GRAL. ARENALES 201-299",-34.758603,-58.390165
"6490129636","6490129636","CALLE EL TALA 2949",-34.758487,-58.364113
"6490132112","6490132112","PEDERNERA 602-700",-34.758315,-58.388000
"6490112126","6490112126","AVENIDA HIPÓLITO YRIGOYEN 8701-8799",-34.757800,-58.401995
"6658133141","6658133141","LAFINUR 3499-3599",-34.757652,-58.289073
"691115108","691115108","AVENIDA MITRE 1173",-34.757388,-58.207262
"6490126713","6490126713","GRAL. LEVALLE 200-298",-34.755342,-58.382310
"6658116891","6658116891","TRIUNVIRATO 3841",-34.754865,-58.293182
"6427111476","6427111476","AVENIDA GENERAL ROJO 2236",-34.754340,-58.595288
"6658114911","6658114911","ECUADOR 800-898",-34.754322,-58.245250
"6658105913","6658105913","TRIUNVIRATO 3499-3599",-34.753447,-58.290760
"6427129553","6427129553","PETIRROJO 5502-5600",-34.753422,-58.620310
"6490130357","6490130357","EL TREBOL 3701-3799",-34.753353,-58.352100
"6490105059","6490105059","BELISARIO ROLDÁN 2-100",-34.752487,-58.370145
"691113363","691113363","AVENIDA MITRE 201-299",-34.750883,-58.219097
"6658120676","6658120676","TRIUNVIRATO 3020",-34.750065,-58.285055
"6658120623","6658120623","HONDURAS 4773-4799",-34.749032,-58.239042
"6371133168","6371133168","MITRE 5981",-34.574302,-58.579117
"2031972","2031972","1406 CONDE",-34.574042,-58.457795
"641370","641370","Clínica La Pequeña Familia",-34.573480,-60.971070
"2021016","2021016","2385 PACHECO",-34.573265,-58.484102
"2031548","2031548","1399 FREIRE RAMON CAP. GRAL.",-34.573107,-58.456770
"6371134867","6371134867","CALLE 117 3701-3799",-34.572223,-58.563837
"6371110006","6371110006","AVENIDA EVA PERÓN 4281",-34.571615,-58.571035
"6371126278","6371126278","TRIUNVIRATO 7860",-34.571122,-58.587652
"2014","2014","717 REGIMIENTO DE PATRICIOS AV.",-34.636710,-58.369770
"6568129688","6568129688","GERONIMO FASSOLA 799-899",-34.636590,-58.591777
"2031248","2031248","8711 RIVADAVIA AV.",-34.635022,-58.486872
"205750","205750","8672 RIVADAVIA AV.",-34.634830,-58.486070
"6568134933","6568134933","AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 3608-3640",-34.634205,-58.613402
"20445","20445","2179 ENTRE RIOS AV.",-34.633773,-58.390382
"6410127961","6410127961","INTENDENTE CARLOS RATTI 3845",-34.633525,-58.705925
"204501","204501","944 ESQUIU",-34.651910,-58.417000
"6410122901","6410122901","INTENDENTE CARLOS RATTI 1365",-34.650927,-58.683272
"6427106564","6427106564","AVENIDA DE MAYO 1061",-34.650593,-58.563653
"6427129259","6427129259","12 DE OCTUBRE 102-120",-34.650563,-58.551975
"2032715","2032715","995 SUAREZ JOSE LEON",-34.649973,-58.526965
"6840122585","6840122585","GENERAL PAZ 855",-34.648150,-58.529502
"6410108301","6410108301","COSQUÍN 2799-2899",-34.646517,-58.708263
"6568113092","6568113092","PTE.NICOLÁS AVELLANEDA 1300-1398",-34.646215,-58.639883
"6539127643","6539127643","AVENIDA DOCTOR RICARDO BALBÍN 1864",-34.669293,-58.743472
"203966","203966","2862 CARDENAS CNEL. AV.",-34.669005,-58.500800
"6434104790","6434104790","REMEDIOS DE ESCALADA DE SAN MARTÍN 3771",-34.668192,-58.417225
"635130026","635130026","ESTANISLAO DE CAMPO 2101-2199",-34.667890,-58.345665
"6434107284","6434107284","CARLOS PELLEGRINI 80",-34.667643,-58.428588
"6434106268","6434106268","PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 36!",-34.667422,-58.414300
"204451","204451","5047 DELLEPIANE LUIS TTE. GRAL.",-34.667370,-58.475210
"6539107993","6539107993","AVENIDA JUAN DOMINGO PERÓN 23799-23879",-34.665947,-58.699773
"635103031","635103031","SAN MARTÍN 1125",-34.665562,-58.362770
"6539121240","6539121240","MORENO 499-599",-34.664862,-58.727210
"205235","205235","2975 RABANAL FRANCISCO INTENDENTE AV.",-34.663602,-58.437162
"6568129275","6568129275","AVENIDA EVA PERÓN 1502-1526",-34.663543,-58.625825
"6532105869","6532105869","AV. N° 2 Y AV. N° 1",-34.663165,-59.419720
"6427121464","6427121464","AVENIDA GENERAL ENRIQUE MOSCONI 883",-34.662570,-58.536833
"203733","203733","2385 DE LA TORRE LISANDRO AV.",-34.662312,-58.500470
"6568120947","6568120947","AVENIDA EVA PERÓN 1316-1350",-34.661972,-58.625312
"635126300","635126300","FERNÁNDEZ EDMUNDO 614",-34.661757,-58.384432
"205233","205233","2653 RABANAL FRANCISCO INTENDENTE AV.",-34.661692,-58.433068
"206429","206429","5465 PERON EVA AV.",-34.661072,-58.483797
"635127433","635127433","RICARDO GUTIÉRREZ 1277",-34.660760,-58.353083
"6861116300","6861116300","PRESIDENTE HIPÓLITO YRIGOYEN 4191",-34.537065,-58.518095
"6861118236","6861118236","VIRREY OLAGUER Y FELIÚ 5000-5066",-34.535777,-58.525233
"6412103193","6412103193","AVENIDA GASPAR CAMPOS 5000-5098",-34.535202,-58.743855
"6412105838","6412105838","AVENIDA PRESIDENTE HIPÓLITO YRIGOYEN 4999-5099",-34.534360,-58.788188
"6861120926","6861120926","METROBUS - ALVAREZ",-34.534043,-58.478330
"6371132172","6371132172","CALLE 8 4102-4200",-34.533623,-58.595788
"6861126770","6861126770","COSME ARGERICH 3301-3349",-34.533358,-58.541945
"6760103864","6760103864","AVENIDA PRESIDENTE JUAN DOMINGO PERÓN Y LAS DELIC!",-34.530552,-58.728012
"6412117276","6412117276","AVENIDA GASPAR CAMPOS 5915",-34.529010,-58.751142
"6560134222","6560134222","AVENIDA DERQUI 6600",-34.527415,-58.804917
"6371118793","6371118793","F. QUIROGA 2101-2199",-34.526088,-58.574218
"6412131807","6412131807","AVENIDA CROACIA Y CALLE MATHEU",-34.525487,-58.784000
"6266115527","6266115527","RP39 - CORRALÓN KARLA",-34.388307,-59.036472
"6252100081","6252100081","AVENIDA HIPÓLITO YRIGOYEN Y RIVADAVIA",-34.387235,-58.830882
"6252118603","6252118603","AVENIDA GENERAL SAN MARTÍN Y BELÉN",-34.339310,-58.783018
"6126134486","6126134486","A. AGUIAR Y ARIEL DEL PLATA",-34.203785,-58.934997
"6882125011","6882125011","AVENIDA GENERAL LAVALLE Y PEDRO MARTINI",-34.116548,-59.020145
"205511","205511","4290 DELLEPIANE LUIS TTE. GRAL.",-34.660558,-58.470927
"2032937","2032937","3104 FERNANDEZ DE LA CRUZ F. GRAL. AV.",-34.660200,-58.443670
"208052","208052","6112 RODO JOSE E.",-34.656658,-58.501895
"6427115457","6427115457","HERNANDARIAS 749-799",-34.656103,-58.532433
"6410105344","6410105344","GENERAL FRUCTUOSO RIVERA 1305-1341",-34.655632,-58.689382
"2032985","2032985","5595 DIRECTORIO AV.",-34.654705,-58.495645
"207320","207320","7371 CASTRO EMILIO AV.",-34.654548,-58.521007
"635102600","635102600","25 DE MAYO 1183",-34.654138,-58.348115
"6410134189","6410134189","ALMAGRO 1799-1899",-34.653552,-58.694937
"6568109682","6568109682","JUEZ DE LA GANDARA 900-924",-34.644822,-58.615603
"203367","203367","453 SAENZ AV.",-34.644780,-58.416200
"203370","203370","442 SAENZ AV.",-34.644635,-58.416187
"203373","203373","391 SAENZ AV.",-34.644007,-58.416147
"6568130618","6568130618","AVENIDA RIVADAVIA 15302",-34.643652,-58.583367
"6568120429","6568120429","AVENIDA RIVADAVIA 14627",-34.641690,-58.573432
"20585","20585","2336 ALCORTA AMANCIO AV.",-34.641690,-58.394285
"2032869","2032869","211 GORDILLO TIMOTEO",-34.641602,-58.522178
"203199","203199","1043 COBO AV.",-34.641362,-58.430483
"6410118161","6410118161","FAMATINA 2899-2999",-34.641170,-58.716212
"203197","203197","795 COBO AV.",-34.640830,-58.427283
"206341","206341","1205 HORNOS GRAL.",-34.640765,-58.375687
"6568123489","6568123489","DOCTOR RICARDO BALBÍN 885-889",-34.640572,-58.620650
"6410133068","6410133068","MIRAVÉ 2600-2698",-34.640182,-58.713763
"6840115607","6840115607","GENERAL PAZ 63",-34.640138,-58.529965
"6840101279","6840101279","AVENIDA RIVADAVIA 120",-34.640043,-58.538885
"6427114195","6427114195","AVENIDA RIVADAVIA 13420",-34.639913,-58.556232
"6568131819","6568131819","VIRREY LINIERS 499-599",-34.639795,-58.572492
"202989","202989","2381 PERON EVA AV.",-34.639697,-58.454643
"204028","204028","3912 CASEROS AV.",-34.639522,-58.419762
"207262","207262","40 COSQUIN",-34.639427,-58.523667
"2031615","2031615","201 MEDINA",-34.638847,-58.490877
"6371126804","6371126804","AVENIDA 101 DOCTOR RICARDO BALBÍN 1601-1699",-34.583993,-58.538082
"6840130121","6840130121","AVENUE BENITO PÉREZ GALDÓS 8099-8171",-34.583925,-58.604933
"6371124606","6371124606","TRIUNVIRATO 5802-5900",-34.583390,-58.572097
"6840110729","6840110729","PANAMÁ 7326-7350",-34.583205,-58.592647
"207509","207509","3387 LAS HERAS GENERAL AV.",-34.582880,-58.408007
"207622","207622","3654 OLLEROS",-34.582502,-58.450968
"204622","204622","138 ALVAREZ THOMAS AV.",-34.582360,-58.446292
"202921","202921","4273 LAS HERAS GENERAL AV.",-34.581375,-58.419623
"6840111230","6840111230","CLAUDIO CASTRO 1414",-34.579865,-58.591042
